"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M_MIN","T2M_MAX","PRECTOTCORR","RH2M","WS10M","ALLSKY_SFC_PAR_TOT"
"767",46.41,-63.35,1992,4,5,96,1992-04-05,-1.2,-0.63,2.57,82.19,7.54,24.8
"768",46.41,-63.35,1992,4,6,97,1992-04-06,-0.13,0.68,4.77,89,10.71,21.4
"769",46.41,-63.35,1992,4,7,98,1992-04-07,-0.17,1.08,4.29,93,9.49,22.4
"770",46.41,-63.35,1992,4,8,99,1992-04-08,-0.02,0.99,0.71,91.62,5.48,27.3
"771",46.41,-63.35,1992,4,9,100,1992-04-09,0.22,0.69,11.74,91.81,11.38,19.1
"772",46.41,-63.35,1992,4,10,101,1992-04-10,-1.2,0.67,12.13,91.5,9.27,22.6
"773",46.41,-63.35,1992,4,11,102,1992-04-11,-0.33,1.34,1.14,86.62,13.8,20.9
"774",46.41,-63.35,1992,4,12,103,1992-04-12,-0.63,1.05,0.36,84.56,12.24,23.7
"775",46.41,-63.35,1992,4,13,104,1992-04-13,-2.36,-0.43,1.51,85.06,5.72,18.6
"776",46.41,-63.35,1992,4,14,105,1992-04-14,-2.1,0.19,1.51,81.56,10.88,18.7
"777",46.41,-63.35,1992,4,15,106,1992-04-15,-0.39,1.33,10.74,95.12,10.25,19.5
"778",46.41,-63.35,1992,4,16,107,1992-04-16,0.55,1.85,1.67,92.81,12.73,14.8
"779",46.41,-63.35,1992,4,17,108,1992-04-17,-2.07,1.17,0.14,88.31,8.77,18.4
"780",46.41,-63.35,1992,4,18,109,1992-04-18,-2.27,-1.72,1.01,80.88,9.69,16.9
"781",46.41,-63.35,1992,4,19,110,1992-04-19,-2.84,-0.73,1.22,79.75,15.52,15.9
"782",46.41,-63.35,1992,4,20,111,1992-04-20,-3.03,-0.56,3.93,85.75,8.5,12.4
"783",46.41,-63.35,1992,4,21,112,1992-04-21,-0.35,1.25,1.49,86.12,3.7,14.5
"784",46.41,-63.35,1992,4,22,113,1992-04-22,-1.99,-0.05,0.59,84.06,9.41,16.8
"785",46.41,-63.35,1992,4,23,114,1992-04-23,-2.14,-1.17,10.44,87.62,11.84,15.6
"786",46.41,-63.35,1992,4,24,115,1992-04-24,-1.88,0.86,3.25,88.44,8.85,11.1
"787",46.41,-63.35,1992,4,25,116,1992-04-25,-1.59,1.15,1.82,74.44,12.4,11.3
"788",46.41,-63.35,1992,4,26,117,1992-04-26,-1.05,-0.19,3.66,91.44,7.88,13.6
"789",46.41,-63.35,1992,4,27,118,1992-04-27,-5.97,-0.3,6.56,89.44,5.41,9
"790",46.41,-63.35,1992,4,28,119,1992-04-28,-7.77,-0.88,4.63,88.12,14.32,8.5
"791",46.41,-63.35,1992,4,29,120,1992-04-29,-7.88,-4.69,0.9,83.62,8.06,8.2
"792",46.41,-63.35,1992,4,30,121,1992-04-30,-4.94,-0.81,8.76,85.88,13.48,7.9
"793",46.41,-63.35,1992,5,1,122,1992-05-01,-4.05,-0.46,6.4,88.44,16.09,7.8
"794",46.41,-63.35,1992,5,2,123,1992-05-02,-3.49,-2.93,0.15,78.19,9.62,7.7
"795",46.41,-63.35,1992,5,3,124,1992-05-03,-4.77,-3.01,0.16,77.12,4.44,7.2
"796",46.41,-63.35,1992,5,4,125,1992-05-04,-5.09,-3.37,0.17,83.88,6.91,6.7
"797",46.41,-63.35,1992,5,5,126,1992-05-05,-3.75,-1.92,1.39,85.69,15.37,6.9
"798",46.41,-63.35,1992,5,6,127,1992-05-06,-4.86,-3.53,2,86.25,18.55,9.5
"799",46.41,-63.35,1992,5,7,128,1992-05-07,-4.88,-3.2,0.76,82.56,11.17,8.7
"800",46.41,-63.35,1992,5,8,129,1992-05-08,-4.16,-0.1,3.7,88.38,12.15,5.8
"801",46.41,-63.35,1992,5,9,130,1992-05-09,-2.08,0.24,2.82,92.62,7.35,5
"802",46.41,-63.35,1992,5,10,131,1992-05-10,-4.49,-0.81,0.77,84.38,4.88,4.8
"803",46.41,-63.35,1992,5,11,132,1992-05-11,-1.51,-0.24,0.77,90.25,4.3,4.8
"804",46.41,-63.35,1992,5,12,133,1992-05-12,-3.33,0.4,0.65,75.62,3.58,5.8
"805",46.41,-63.35,1992,5,13,134,1992-05-13,-3.19,-0.9,1.41,80,6.41,5.1
"806",46.41,-63.35,1992,5,14,135,1992-05-14,-4.43,-2.45,1.21,80.44,11.41,4.7
"807",46.41,-63.35,1992,5,15,136,1992-05-15,-2.74,-1.67,7.68,84.75,8.88,3.8
"808",46.41,-63.35,1992,5,16,137,1992-05-16,-3.31,-1.83,2.99,83.5,7.22,4
"809",46.41,-63.35,1992,5,17,138,1992-05-17,-6,-3.03,1.84,88,11.38,3.3
"810",46.41,-63.35,1992,5,18,139,1992-05-18,-5.86,-1.86,6.51,85.56,14.84,3.2
"811",46.41,-63.35,1992,5,19,140,1992-05-19,-5.98,-0.69,3.27,90.69,17.26,3
"812",46.41,-63.35,1992,5,20,141,1992-05-20,-9.4,-5.67,3.63,91.62,16.23,2.9
"813",46.41,-63.35,1992,5,21,142,1992-05-21,-9.41,-5.6,0.6,85.31,8.48,2.7
"814",46.41,-63.35,1992,5,22,143,1992-05-22,-5.33,-2.77,0.6,74.88,7.13,2.8
"815",46.41,-63.35,1992,5,23,144,1992-05-23,-2.61,0.12,14.34,87,15.12,2.6
"816",46.41,-63.35,1992,5,24,145,1992-05-24,0.15,0.94,8.24,91,14.55,2.5
"817",46.41,-63.35,1992,5,25,146,1992-05-25,-1.01,0.12,4.7,93.69,11.84,3.4
"818",46.41,-63.35,1992,5,26,147,1992-05-26,-1.2,-0.13,1.33,91.44,12.05,2.3
"819",46.41,-63.35,1992,5,27,148,1992-05-27,-1.31,-0.6,8.6,90.25,17.29,2
"820",46.41,-63.35,1992,5,28,149,1992-05-28,-1.99,0.43,5.15,84.19,14.68,1.9
"821",46.41,-63.35,1992,5,29,150,1992-05-29,-6.49,-0.49,7.77,88.5,15.5,1.8
"822",46.41,-63.35,1992,5,30,151,1992-05-30,-6.15,-2.24,2.1,84,7.65,1.7
"823",46.41,-63.35,1992,5,31,152,1992-05-31,-3.12,-0.88,2.32,89.56,7.33,2.1
"824",46.41,-63.35,1992,6,1,153,1992-06-01,-4.13,-1.27,1.59,88.25,6.3,1.7
"825",46.41,-63.35,1992,6,2,154,1992-06-02,-4.08,-3.41,1.58,88.19,3.82,1.9
"826",46.41,-63.35,1992,6,3,155,1992-06-03,-3.85,-3.2,0.54,83.75,10.35,2.1
"827",46.41,-63.35,1992,6,4,156,1992-06-04,-4.17,-3.28,3.01,86.44,6.89,1.3
"828",46.41,-63.35,1992,6,5,157,1992-06-05,-7.89,-3.95,1.82,93.25,12.99,1.2
"829",46.41,-63.35,1992,6,6,158,1992-06-06,-7.78,-4.1,1.92,85.88,5.27,1.6
"830",46.41,-63.35,1992,6,7,159,1992-06-07,-3.77,-1.18,4.52,91.06,9.69,1.1
"831",46.41,-63.35,1992,6,8,160,1992-06-08,-3.23,-0.99,1.75,92.38,8.37,1.1
"832",46.41,-63.35,1992,6,9,161,1992-06-09,-3.17,-1.7,2.76,92.12,8.76,1.1
"833",46.41,-63.35,1992,6,10,162,1992-06-10,-3.1,-0.52,7.58,94.38,10.16,1.4
"834",46.41,-63.35,1992,6,11,163,1992-06-11,-2.74,-0.28,0.98,94.25,6.59,1.3
"835",46.41,-63.35,1992,6,12,164,1992-06-12,-3.25,-0.48,2.39,90.62,8.32,0.9
"836",46.41,-63.35,1992,6,13,165,1992-06-13,-4.46,-1.16,3.68,84.62,12.68,1.2
"837",46.41,-63.35,1992,6,14,166,1992-06-14,-8.81,-4.79,5.17,94.31,24.67,0.8
"838",46.41,-63.35,1992,6,15,167,1992-06-15,-7.06,-1.72,1.47,88.31,17.98,0.8
"839",46.41,-63.35,1992,6,16,168,1992-06-16,-4.18,-0.88,2.03,81.44,12.53,1.1
"840",46.41,-63.35,1992,6,17,169,1992-06-17,-5.31,-4.26,0.62,76.25,4.37,0.8
"841",46.41,-63.35,1992,6,18,170,1992-06-18,-5.17,-2.53,0.82,82.25,7.7,1.1
"842",46.41,-63.35,1992,6,19,171,1992-06-19,-2.67,-0.26,6.58,90.81,9.86,0.8
"843",46.41,-63.35,1992,6,20,172,1992-06-20,-4.08,-2.32,11.57,87.38,9.77,0.8
"844",46.41,-63.35,1992,6,21,173,1992-06-21,-4.66,-2.97,1.17,81.81,6.28,0.8
"845",46.41,-63.35,1992,6,22,174,1992-06-22,-7.45,-4.62,2.18,86.44,8.07,0.8
"846",46.41,-63.35,1992,6,23,175,1992-06-23,-6.88,-5.38,4.15,83.44,11.17,0.8
"847",46.41,-63.35,1992,6,24,176,1992-06-24,-7.52,-5.87,1.83,84.25,8.87,0.8
"848",46.41,-63.35,1992,6,25,177,1992-06-25,-7.78,-6.22,0.85,83.25,6.89,0.8
"849",46.41,-63.35,1992,6,26,178,1992-06-26,-7.84,-4.7,0.43,83.81,8.69,0.9
"850",46.41,-63.35,1992,6,27,179,1992-06-27,-7.58,-4.35,2.7,86.19,12.7,0.9
"851",46.41,-63.35,1992,6,28,180,1992-06-28,-5.09,-4.23,2.4,87.31,11.13,0.9
"852",46.41,-63.35,1992,6,29,181,1992-06-29,-4.99,-2.18,2.34,88.38,6.82,0.9
"853",46.41,-63.35,1992,6,30,182,1992-06-30,-6.3,-3.45,2.85,86.38,8.47,0.9
"854",46.41,-63.35,1992,7,1,183,1992-07-01,-7.11,-5.81,0.63,80.75,8.16,0.9
"855",46.41,-63.35,1992,7,2,184,1992-07-02,-5.81,-3.47,0.74,79.06,11.97,1
"856",46.41,-63.35,1992,7,3,185,1992-07-03,-5.3,-3.95,1.23,85.94,9.34,1.1
"857",46.41,-63.35,1992,7,4,186,1992-07-04,-5.31,-3.63,0.95,85.75,7.58,1.1
"858",46.41,-63.35,1992,7,5,187,1992-07-05,-5.01,-3.67,1.16,85.19,5.99,1.1
"859",46.41,-63.35,1992,7,6,188,1992-07-06,-7.21,-4.6,4.41,87.06,9.23,1.2
"860",46.41,-63.35,1992,7,7,189,1992-07-07,-9.45,-6.28,0.39,85,6.15,1.3
"861",46.41,-63.35,1992,7,8,190,1992-07-08,-5.75,-2.6,2.29,76.5,4.64,1.6
"862",46.41,-63.35,1992,7,9,191,1992-07-09,-3.34,-1.91,1.74,83.19,8.14,2
"863",46.41,-63.35,1992,7,10,192,1992-07-10,-4.29,-2.45,2.86,86.62,11.31,1.4
"864",46.41,-63.35,1992,7,11,193,1992-07-11,-8.84,-4.16,0.12,90.94,7.22,1.5
"865",46.41,-63.35,1992,7,12,194,1992-07-12,-9.97,-6.49,1.04,86.81,3.54,1.9
"866",46.41,-63.35,1992,7,13,195,1992-07-13,-6.25,-3.38,1.64,80.06,8.04,1.7
"867",46.41,-63.35,1992,7,14,196,1992-07-14,-3.27,-0.87,3.21,86.25,8.91,1.8
"868",46.41,-63.35,1992,7,15,197,1992-07-15,-2.7,-1.73,7.31,88.62,10.51,2.1
"869",46.41,-63.35,1992,7,16,198,1992-07-16,-4.62,-0.92,10.68,90.25,12.02,2
"870",46.41,-63.35,1992,7,17,199,1992-07-17,-5.42,-3.18,3.63,78.31,11.73,2.1
"871",46.41,-63.35,1992,7,18,200,1992-07-18,-7.22,-5.42,0.99,75.25,4.34,2.4
"872",46.41,-63.35,1992,7,19,201,1992-07-19,-9.73,-5.76,2.24,84.19,6.68,2.3
"873",46.41,-63.35,1992,7,20,202,1992-07-20,-12.92,-9.95,0.86,91.56,9.24,2.7
"874",46.41,-63.35,1992,7,21,203,1992-07-21,-12.89,-4.53,2.57,91.12,6.26,3.4
"875",46.41,-63.35,1992,7,22,204,1992-07-22,-12.3,-2.84,2.19,89.56,10.81,2.8
"876",46.41,-63.35,1992,7,23,205,1992-07-23,-12.6,-0.51,6,95.12,8.91,3
"877",46.41,-63.35,1992,7,24,206,1992-07-24,-1.42,-0.92,4.27,96.19,8.3,3.1
"878",46.41,-63.35,1992,7,25,207,1992-07-25,-11.82,-1.45,3.76,96.69,7.75,3.4
"879",46.41,-63.35,1992,7,26,208,1992-07-26,-12.47,-9.41,1.74,92.06,6.1,5.3
"880",46.41,-63.35,1992,7,27,209,1992-07-27,-9.06,-5.24,1.86,93,7.66,3.7
"881",46.41,-63.35,1992,7,28,210,1992-07-28,-6.11,-4.99,4.06,93.5,6.54,3.8
"882",46.41,-63.35,1992,7,29,211,1992-07-29,-9.85,-6.1,2.05,95.69,4.68,5.9
"883",46.41,-63.35,1992,7,30,212,1992-07-30,-15.52,-10.18,0.82,95.69,11.23,4.2
"884",46.41,-63.35,1992,7,31,213,1992-07-31,-12.12,-6.4,4.32,92.19,9.45,4.4
"885",46.41,-63.35,1992,8,1,214,1992-08-01,-16.25,-8.53,4.13,92.06,10.77,4.8
"886",46.41,-63.35,1992,8,2,215,1992-08-02,-15.31,-4.42,5.22,95.75,12.58,6.3
"887",46.41,-63.35,1992,8,3,216,1992-08-03,-10.24,-4.56,2.45,92,5.41,5.6
"888",46.41,-63.35,1992,8,4,217,1992-08-04,-4.76,-2.13,3.03,94.44,8.48,6.3
"889",46.41,-63.35,1992,8,5,218,1992-08-05,-5.55,-2.37,4.77,93.5,5.56,7.5
"890",46.41,-63.35,1992,8,6,219,1992-08-06,-4.92,-1.28,3.71,90.69,15.45,7.7
"891",46.41,-63.35,1992,8,7,220,1992-08-07,-5.52,-1.54,3.28,90.31,10.51,7.6
"892",46.41,-63.35,1992,8,8,221,1992-08-08,-9.46,-4.41,2.33,87.44,6.16,8.5
"893",46.41,-63.35,1992,8,9,222,1992-08-09,-10.88,-7.74,0.84,87.5,4.59,8.3
"894",46.41,-63.35,1992,8,10,223,1992-08-10,-11.58,-6.08,2.08,89.38,5.35,9.6
"895",46.41,-63.35,1992,8,11,224,1992-08-11,-10.7,-5.63,0.56,95.12,5.85,11.3
"896",46.41,-63.35,1992,8,12,225,1992-08-12,-14.98,-5.28,2.62,87.81,11.05,10.5
"897",46.41,-63.35,1992,8,13,226,1992-08-13,-19.03,-15.03,0.22,93.31,7.62,8.7
"898",46.41,-63.35,1992,8,14,227,1992-08-14,-19.58,-16.88,0.42,95.69,9.93,11.4
"899",46.41,-63.35,1992,8,15,228,1992-08-15,-20.52,-19.13,0.67,89,4.77,11.5
"900",46.41,-63.35,1992,8,16,229,1992-08-16,-18.82,-8.11,7.36,97.12,13.02,12.6
"901",46.41,-63.35,1992,8,17,230,1992-08-17,-17.88,-8.6,4.13,96.44,11.01,11
"902",46.41,-63.35,1992,8,18,231,1992-08-18,-17.79,-12.36,0.28,85.62,6.01,11.3
"903",46.41,-63.35,1992,8,19,232,1992-08-19,-13.26,-5.1,2.34,95.19,7.46,14.4
"904",46.41,-63.35,1992,8,20,233,1992-08-20,-14.63,-10.35,6.78,91.44,10.95,15.1
"905",46.41,-63.35,1992,8,21,234,1992-08-21,-16.48,-14.58,1.55,89,8.34,14.9
"906",46.41,-63.35,1992,8,22,235,1992-08-22,-18.8,-15.95,0.37,87.94,5.19,15.9
"907",46.41,-63.35,1992,8,23,236,1992-08-23,-19.13,-5.54,1.66,96.75,8.09,13.6
"908",46.41,-63.35,1992,8,24,237,1992-08-24,-12.72,-7.56,0.24,94.44,4.72,16
"909",46.41,-63.35,1992,8,25,238,1992-08-25,-12.74,-4.7,2.36,97.62,3.83,19.4
"910",46.41,-63.35,1992,8,26,239,1992-08-26,-15.82,-6.5,2.08,94.5,5.07,16.8
"911",46.41,-63.35,1992,8,27,240,1992-08-27,-18.1,-5.39,5.77,96,8.23,20.2
"912",46.41,-63.35,1992,8,28,241,1992-08-28,-19.06,-3.03,6.53,92.25,12.99,18
"913",46.41,-63.35,1992,8,29,242,1992-08-29,-12.02,-6.19,0.74,82.5,12.7,21.3
"914",46.41,-63.35,1992,8,30,243,1992-08-30,-13.69,-3.22,2.96,85.38,10.31,22.4
"915",46.41,-63.35,1992,8,31,244,1992-08-31,-17.99,-6.8,0.49,80.38,16.72,24.1
"916",46.41,-63.35,1992,9,1,245,1992-09-01,-18.23,-10.49,0.27,88.31,9.32,21.1
"917",46.41,-63.35,1992,9,2,246,1992-09-02,-10.21,-4.1,1.98,95.25,11.47,22.2
"918",46.41,-63.35,1992,9,3,247,1992-09-03,-6.56,-3.52,4.02,96.31,8.32,23.5
"919",46.41,-63.35,1992,9,4,248,1992-09-04,-12.12,-3.48,3.08,92.75,8.33,26.6
"920",46.41,-63.35,1992,9,5,249,1992-09-05,-15.45,-12.66,3.3,94.69,10.52,26.9
"921",46.41,-63.35,1992,9,6,250,1992-09-06,-17.35,-12,0.52,81.06,6.33,24.2
"922",46.41,-63.35,1992,9,7,251,1992-09-07,-18.77,-16.05,0.41,87.94,6.91,28.1
"923",46.41,-63.35,1992,9,8,252,1992-09-08,-19.35,-18.21,0.24,89.19,6.21,26.1
"924",46.41,-63.35,1992,9,9,253,1992-09-09,-20.6,-14.85,0.12,87.44,2.57,32.4
"925",46.41,-63.35,1992,9,10,254,1992-09-10,-14.3,-6.63,1.84,88.19,7.02,30
"926",46.41,-63.35,1992,9,11,255,1992-09-11,-12.1,-7.02,9.01,93.44,10.23,27.3
"927",46.41,-63.35,1992,9,12,256,1992-09-12,-12.27,-8.19,3.49,91.94,8,28.1
"928",46.41,-63.35,1992,9,13,257,1992-09-13,-13.16,-9.99,0.26,90.31,7.77,39.6
"929",46.41,-63.35,1992,9,14,258,1992-09-14,-9.27,-3.25,7.14,95.06,11.45,35.6
"930",46.41,-63.35,1992,9,15,259,1992-09-15,-15.69,-6.76,0.42,88.38,9.11,44.6
"931",46.41,-63.35,1992,9,16,260,1992-09-16,-18.94,-14.74,0.38,86.25,7.48,32.3
"932",46.41,-63.35,1992,9,17,261,1992-09-17,-20.59,-7.7,3.49,94.38,7.97,31.9
"933",46.41,-63.35,1992,9,18,262,1992-09-18,-8.98,-3.65,2.33,89.31,10.62,38.9
"934",46.41,-63.35,1992,9,19,263,1992-09-19,-15.06,-8.31,1.16,85.31,9.02,45.8
"935",46.41,-63.35,1992,9,20,264,1992-09-20,-17.35,-12.83,0.51,87.06,6.86,31.4
"936",46.41,-63.35,1992,9,21,265,1992-09-21,-18.01,-12.93,0.86,89.06,3.77,5.8
"937",46.41,-63.35,1992,9,22,266,1992-09-22,-19.33,-7.14,3.06,95.12,10.91,17.3
"938",46.41,-63.35,1992,9,23,267,1992-09-23,-19.38,-11.86,0.24,83.12,9.45,36.5
"939",46.41,-63.35,1992,9,24,268,1992-09-24,-18.63,-14.24,0.28,85.31,6.54,35.6
"940",46.41,-63.35,1992,9,25,269,1992-09-25,-16.16,-3.09,6.06,97.25,11.49,53.5
"941",46.41,-63.35,1992,9,26,270,1992-09-26,-15.77,-3.33,5.97,87.31,8.39,32.9
"942",46.41,-63.35,1992,9,27,271,1992-09-27,-13.38,-12.23,0.53,88.94,5.5,51.8
"943",46.41,-63.35,1992,9,28,272,1992-09-28,-12.36,-5.56,4.28,96.38,12.68,13.4
"944",46.41,-63.35,1992,9,29,273,1992-09-29,-9.94,-7.59,2.75,86.25,9.23,69.6
"945",46.41,-63.35,1992,9,30,274,1992-09-30,-12.84,-10.09,0.7,87.19,6.96,44.8
"946",46.41,-63.35,1992,10,1,275,1992-10-01,-15.24,-12.2,0.65,83,5.73,38
"947",46.41,-63.35,1992,10,2,276,1992-10-02,-15.35,-7.43,3.44,88.19,8.69,35.5
"948",46.41,-63.35,1992,10,3,277,1992-10-03,-14.12,-8.61,6.28,91.56,17.22,52.3
"949",46.41,-63.35,1992,10,4,278,1992-10-04,-16.59,-11.81,0.57,82.31,8.93,45.2
"950",46.41,-63.35,1992,10,5,279,1992-10-05,-17.31,-9.17,0.12,87.06,4.95,60.1
"951",46.41,-63.35,1992,10,6,280,1992-10-06,-13.1,-8.49,2.12,87.12,6.92,58.5
"952",46.41,-63.35,1992,10,7,281,1992-10-07,-18.62,-14.16,0.46,78.81,7.93,49.5
"953",46.41,-63.35,1992,10,8,282,1992-10-08,-19.75,-17.77,0.51,77.69,8.39,57.6
"954",46.41,-63.35,1992,10,9,283,1992-10-09,-18.84,-15.49,0.22,76.69,6.11,74.8
"955",46.41,-63.35,1992,10,10,284,1992-10-10,-18.88,-14.02,0.39,81.94,5.69,63.2
"956",46.41,-63.35,1992,10,11,285,1992-10-11,-14.58,-11.79,4.46,85.25,13.25,6.7
"957",46.41,-63.35,1992,10,12,286,1992-10-12,-14.4,-10.94,0.58,77.94,6.73,77.7
"958",46.41,-63.35,1992,10,13,287,1992-10-13,-13.87,-11.09,0.61,87.56,4.48,79.5
"959",46.41,-63.35,1992,10,14,288,1992-10-14,-13.98,-9.67,2.36,82.94,11.26,66.8
"960",46.41,-63.35,1992,10,15,289,1992-10-15,-11.22,-8,1.64,83.94,17.18,43.6
"961",46.41,-63.35,1992,10,16,290,1992-10-16,-9.67,-6,0.65,79.56,12.72,91.2
"962",46.41,-63.35,1992,10,17,291,1992-10-17,-11.67,-3.73,0,88.06,10.55,92.1
"963",46.41,-63.35,1992,10,18,292,1992-10-18,-7.72,0.29,0.37,88.88,10.17,92
"964",46.41,-63.35,1992,10,19,293,1992-10-19,-6.51,-1.84,0.25,91.81,8.7,91.7
"965",46.41,-63.35,1992,10,20,294,1992-10-20,-4.25,-0.34,1.84,96.19,3.75,78.3
"966",46.41,-63.35,1992,10,21,295,1992-10-21,-5,-2.35,0.76,91.5,4.34,69.5
"967",46.41,-63.35,1992,10,22,296,1992-10-22,-5.75,-1.84,2.49,95.88,4.32,44.8
"968",46.41,-63.35,1992,10,23,297,1992-10-23,-2.88,-1.6,1.99,95.25,6.3,92.7
"969",46.41,-63.35,1992,10,24,298,1992-10-24,-6.78,-3.02,0.7,90.75,6.31,69.7
"970",46.41,-63.35,1992,10,25,299,1992-10-25,-6.65,-1.67,3.21,94.88,6.88,112.4
"971",46.41,-63.35,1992,10,26,300,1992-10-26,-3.8,-0.94,2.17,88.06,9.9,67.2
"972",46.41,-63.35,1992,10,27,301,1992-10-27,-7.35,-4.43,1.03,88.06,5.59,76.3
"973",46.41,-63.35,1992,10,28,302,1992-10-28,-9.1,-6.43,1.07,85.19,4.41,110.2
"974",46.41,-63.35,1992,10,29,303,1992-10-29,-10.23,-6.54,0.32,77.88,5,95.3
"975",46.41,-63.35,1992,10,30,304,1992-10-30,-8.16,-4.28,2.29,90.06,13.38,63.3
"976",46.41,-63.35,1992,10,31,305,1992-10-31,-7.56,-2.45,7.25,93.94,12.73,94.2
"977",46.41,-63.35,1992,11,1,306,1992-11-01,-6.95,-1.17,1.64,88.25,9.92,104.2
"978",46.41,-63.35,1992,11,2,307,1992-11-02,-4.85,-1.54,0.81,92.5,5.38,86.6
"979",46.41,-63.35,1992,11,3,308,1992-11-03,-4.01,-2.28,1.25,90.94,7.45,71.1
"980",46.41,-63.35,1992,11,4,309,1992-11-04,-7.67,-4.17,2.82,94,4.3,85.9
"981",46.41,-63.35,1992,11,5,310,1992-11-05,-7.98,-3.85,2.3,87.75,7.23,113
"982",46.41,-63.35,1992,11,6,311,1992-11-06,-6.73,-3.79,0.28,85.94,6.46,116.8
"983",46.41,-63.35,1992,11,7,312,1992-11-07,-7.61,-3.7,0.48,87.94,3.18,64.4
"984",46.41,-63.35,1992,11,8,313,1992-11-08,-6.71,-3.01,0.4,81.06,5.95,95.1
"985",46.41,-63.35,1992,11,9,314,1992-11-09,-7.35,-1.54,3.05,91.81,10.07,72.9
"986",46.41,-63.35,1992,11,10,315,1992-11-10,-6.1,-1.73,5.92,92.31,8.54,107.3
"987",46.41,-63.35,1992,11,11,316,1992-11-11,-5.43,-3.21,1.03,85.12,7.84,128.9
"988",46.41,-63.35,1992,11,12,317,1992-11-12,-7.88,-4.83,0.93,79.88,7.9,126.8
"989",46.41,-63.35,1992,11,13,318,1992-11-13,-8.36,-3.25,0.55,85.94,10.66,98
"990",46.41,-63.35,1992,11,14,319,1992-11-14,-7.35,-3.93,0.5,86.38,8.62,126.6
"991",46.41,-63.35,1992,11,15,320,1992-11-15,-4.68,-2.54,1.8,85.38,14.1,121.8
"992",46.41,-63.35,1992,11,16,321,1992-11-16,-6.86,-3.84,0.46,77.5,5.49,95.1
"993",46.41,-63.35,1992,11,17,322,1992-11-17,-5.88,-1.78,11.42,94.12,9.73,114.3
"994",46.41,-63.35,1992,11,18,323,1992-11-18,-5.52,-1.13,3.06,93.12,8.65,130.8
"995",46.41,-63.35,1992,11,19,324,1992-11-19,-6.52,-0.17,7.2,91.44,8.91,87.5
"996",46.41,-63.35,1992,11,20,325,1992-11-20,-2.6,-0.17,5.02,85.44,10.6,114.1
"997",46.41,-63.35,1992,11,21,326,1992-11-21,-2.68,-1.84,3.58,85.06,11.47,118.7
"998",46.41,-63.35,1992,11,22,327,1992-11-22,-2.84,-1.68,0.96,86.38,8.35,91.8
"999",46.41,-63.35,1992,11,23,328,1992-11-23,-3.7,-1.17,1.42,90,9.05,98.7
"1000",46.41,-63.35,1992,11,24,329,1992-11-24,-3.95,-1.36,1.07,89.12,7.06,138.3
"1001",46.41,-63.35,1992,11,25,330,1992-11-25,-4.41,-3.1,2.23,87.62,4.09,145.3
"1002",46.41,-63.35,1992,11,26,331,1992-11-26,-4.81,-1.04,4.6,88.25,6.57,73.5
"1003",46.41,-63.35,1992,11,27,332,1992-11-27,-1.41,-0.49,4.9,97.44,3.52,107.3
"1004",46.41,-63.35,1992,11,28,333,1992-11-28,-2.49,-1.06,1.12,90.12,6.66,158.6
"1005",46.41,-63.35,1992,11,29,334,1992-11-29,-4.33,-0.56,0.03,84.94,9.98,162.8
"1006",46.41,-63.35,1992,11,30,335,1992-11-30,-4.51,-1.32,0.01,84,5.61,150.6
"1007",46.41,-63.35,1992,12,1,336,1992-12-01,-7.01,-1.1,0.06,84.44,3.16,114.4
"1008",46.41,-63.35,1992,12,2,337,1992-12-02,-3.86,-0.92,2.68,91,7.89,106.8
"1009",46.41,-63.35,1992,12,3,338,1992-12-03,-1.85,-0.64,7.99,95.69,11.88,69.5
"1010",46.41,-63.35,1992,12,4,339,1992-12-04,-2.74,-1.17,0.76,89.62,6.12,137.3
"1011",46.41,-63.35,1992,12,5,340,1992-12-05,-3.23,-0.61,0.73,88.44,4.33,158.5
"1012",46.41,-63.35,1992,12,6,341,1992-12-06,-1.96,-0.7,2.26,91.88,5.26,131
"1013",46.41,-63.35,1992,12,7,342,1992-12-07,-2.65,-1.37,1.16,92,4.82,124.7
"1014",46.41,-63.35,1992,12,8,343,1992-12-08,-2.66,-0.52,1.21,92.5,4.32,146.7
"1015",46.41,-63.35,1992,12,9,344,1992-12-09,-1.45,-0.67,1.33,93.19,4.78,162.5
"1016",46.41,-63.35,1992,12,10,345,1992-12-10,-2.41,-1.2,3.08,93.5,10.07,109.8
"1017",46.41,-63.35,1992,12,11,346,1992-12-11,-1.82,-0.69,1.55,94.62,9.16,95.3
"1018",46.41,-63.35,1992,12,12,347,1992-12-12,-2.04,-0.97,0.75,86.88,9.08,112.8
"1019",46.41,-63.35,1992,12,13,348,1992-12-13,-1.61,-1.22,0.2,80.69,7.74,161
"1020",46.41,-63.35,1992,12,14,349,1992-12-14,-1.81,-0.4,0.86,92.25,8.38,136.1
"1021",46.41,-63.35,1992,12,15,350,1992-12-15,-1.31,-0.6,0.08,95.81,7.97,108.2
"1022",46.41,-63.35,1992,12,16,351,1992-12-16,-1.27,-0.64,5.78,95.56,11.33,74.2
"1023",46.41,-63.35,1992,12,17,352,1992-12-17,-1.13,-0.55,8.88,97.94,7.02,133.3
"1024",46.41,-63.35,1992,12,18,353,1992-12-18,-1.41,-0.5,3.14,95.69,3.34,75.9
"1025",46.41,-63.35,1992,12,19,354,1992-12-19,-3.15,-0.99,3.38,93.81,6.23,120.2
