"","Year","Month","Day","Max.Temp..Â.C.","Min.Temp..Â.C.","Total.Precip..mm."
"19933",1997,7,28,25.2,17.8,1
"19934",1997,7,29,20.3,12.2,0
"19935",1997,7,30,21,11.9,0
"19936",1997,7,31,27.8,14.5,0
"19937",1997,8,1,28.5,14.4,0
"19938",1997,8,2,27.6,18,0
"19939",1997,8,3,24,12.3,0
"19940",1997,8,4,20.2,10,9
"19941",1997,8,5,16.6,13.1,19.7
"19942",1997,8,6,19.1,11.3,0
"19943",1997,8,7,24.1,13.1,0
"19944",1997,8,8,21.9,14.6,0
"19945",1997,8,9,21.3,14.3,2.2
"19946",1997,8,10,22.7,16,0
"19947",1997,8,11,28.5,17.2,0
"19948",1997,8,12,19.9,10.3,0.3
"19949",1997,8,13,20.5,9.8,0.2
"19950",1997,8,14,18,14.2,13.4
"19951",1997,8,15,20.4,12.1,0
"19952",1997,8,16,17.5,13.7,6.9
"19953",1997,8,17,25.5,12.7,0.3
"19954",1997,8,18,19.2,12,0.4
"19955",1997,8,19,16.7,10.3,2.9
"19956",1997,8,20,17.7,7.3,1.4
"19957",1997,8,21,20.1,6.4,0
"19958",1997,8,22,19.6,13.8,1.4
"19959",1997,8,23,22.1,16.2,4.9
"19960",1997,8,24,22,15.1,0
"19961",1997,8,25,23.5,13.8,0
"19962",1997,8,26,23.6,10.9,0
"19963",1997,8,27,24.2,9.2,0
"19964",1997,8,28,24.2,14.2,0
"19965",1997,8,29,22.4,13.8,0.4
"19966",1997,8,30,17.1,13.5,3.1
"19967",1997,8,31,20.8,13.5,0
"19968",1997,9,1,21.6,14.7,0
"19969",1997,9,2,22.1,17.2,0
"19970",1997,9,3,22.1,11.5,12.4
"19971",1997,9,4,16.5,9.5,0
"19972",1997,9,5,18.8,8.1,0
"19973",1997,9,6,23.6,12,0
"19974",1997,9,7,21.8,13.5,8.8
"19975",1997,9,8,16.6,14.8,3.3
"19976",1997,9,9,18.2,13.4,0
"19977",1997,9,10,18,12.7,0.2
"19978",1997,9,11,16.2,13.1,0
"19979",1997,9,12,19.1,12.7,0.2
"19980",1997,9,13,18.8,15.2,0.2
"19981",1997,9,14,19.6,14.5,0.6
"19982",1997,9,15,23.6,14.7,0.6
"19983",1997,9,16,18.6,11,2.5
"19984",1997,9,17,14.7,7.1,0
"19985",1997,9,18,16.5,9.7,0
"19986",1997,9,19,23,14.3,0
"19987",1997,9,20,17.7,11.1,14.5
"19988",1997,9,21,12.6,6.2,8
"19989",1997,9,22,13.5,5.5,0
"19990",1997,9,23,15,7.6,5.6
"19991",1997,9,24,10.3,3.4,0
"19992",1997,9,25,14.3,3.6,0
"19993",1997,9,26,17.7,7.1,7.6
"19994",1997,9,27,11.8,3.6,0
"19995",1997,9,28,16.6,5.1,0
"19996",1997,9,29,18.5,9.7,6.8
"19997",1997,9,30,21.5,13.4,0.4
"19998",1997,10,1,15.6,7.4,0
"19999",1997,10,2,10.4,4.9,1
"20000",1997,10,3,11.4,1.9,0
"20001",1997,10,4,14.3,0.3,0
"20002",1997,10,5,14.5,4.3,3.3
"20003",1997,10,6,16.7,11,0
"20004",1997,10,7,12.3,8.4,0
"20005",1997,10,8,9.7,6.4,0
"20006",1997,10,9,10.4,5.7,0
"20007",1997,10,10,14.7,9.2,0
"20008",1997,10,11,12.3,6.1,0.4
"20009",1997,10,12,7.6,4.2,0
"20010",1997,10,13,9.2,-0.1,0
"20011",1997,10,14,10.1,3,0
"20012",1997,10,15,11.6,5.3,0
"20013",1997,10,16,12.6,3.1,0
"20014",1997,10,17,16,7,0
"20015",1997,10,18,9.7,3.3,0
"20016",1997,10,19,12,1.8,0
"20017",1997,10,20,9.2,-1.2,0
"20018",1997,10,21,9.5,2.2,0
"20019",1997,10,22,9.5,1.2,0
"20020",1997,10,23,5.4,-2.3,0
"20021",1997,10,24,4.6,-1.4,0
"20022",1997,10,25,7.7,-2.4,0
"20023",1997,10,26,5.4,-0.7,0
"20024",1997,10,27,6.6,-0.6,17.6
"20025",1997,10,28,10.9,3.4,2.1
"20026",1997,10,29,3.8,1.1,4.4
"20027",1997,10,30,8.8,1.1,0
"20028",1997,10,31,8.2,-0.1,0
"20029",1997,11,1,11.8,1.5,0
"20030",1997,11,2,14.2,7.9,10.9
"20031",1997,11,3,17.4,6,1.8
"20032",1997,11,4,11.3,5.5,18.8
"20033",1997,11,5,11.8,7,0
"20034",1997,11,6,7.8,-1.2,0
"20035",1997,11,7,5.8,-1.4,0
"20036",1997,11,8,6.1,-2.1,2.7
"20037",1997,11,9,11.4,5.7,11.7
"20038",1997,11,10,13.4,6.1,7.8
"20039",1997,11,11,6.6,3.3,0
"20040",1997,11,12,3.3,-3.5,0
"20041",1997,11,13,0.8,-4.3,0
"20042",1997,11,14,2.6,-2.5,0.3
"20043",1997,11,15,3.3,-1.3,3.1
"20044",1997,11,16,0.1,-1.9,1.4
"20045",1997,11,17,-0.9,-5,0
"20046",1997,11,18,-0.6,-6.9,0
"20047",1997,11,19,3.6,-7.1,0.6
"20048",1997,11,20,3.8,-1.8,2.6
"20049",1997,11,21,4.5,-2.4,3.6
"20050",1997,11,22,2.4,-2.4,7.6
"20051",1997,11,23,-0.9,-6.4,0
"20052",1997,11,24,2.5,-4.5,1.6
"20053",1997,11,25,-0.2,-6.8,7.2
"20054",1997,11,26,3,-1.5,4
"20055",1997,11,27,1,-3,19.6
"20056",1997,11,28,-1.7,-6.2,0
"20057",1997,11,29,-1.9,-6.3,0
"20058",1997,11,30,-0.2,-4.3,0
"20059",1997,12,1,0.8,-6.1,13.8
"20060",1997,12,2,3.6,0.1,26.8
"20061",1997,12,3,3,0.1,1.2
"20062",1997,12,4,0.8,-2.2,0
"20063",1997,12,5,2.9,0,0
"20064",1997,12,6,2.6,0.1,2.9
"20065",1997,12,7,1.2,-2.1,4.6
"20066",1997,12,8,1.6,-0.8,1.6
"20067",1997,12,9,-0.1,-6.6,0.2
"20068",1997,12,10,-3,-7.6,0.4
"20069",1997,12,11,-2.6,-5.4,0
"20070",1997,12,12,-3.8,-8.3,0
"20071",1997,12,13,-0.3,-5.6,0.4
"20072",1997,12,14,-0.2,-11.7,1.2
"20073",1997,12,15,-11.7,-15.6,2.2
"20074",1997,12,16,0.3,-16.5,0.4
"20075",1997,12,17,2.8,-1.5,0
"20076",1997,12,18,0.1,-9.5,0
"20077",1997,12,19,-0.7,-10.4,0
"20078",1997,12,20,-2.7,-10.6,1.6
"20079",1997,12,21,-8.4,-12.1,3.4
"20080",1997,12,22,-7.1,-11.4,1.8
"20081",1997,12,23,-5.9,-13.4,0.2
"20082",1997,12,24,0.6,-10.3,0
"20083",1997,12,25,0.5,-8.7,8.4
"20084",1997,12,26,1.2,-1,4
"20085",1997,12,27,0.7,-2,1
"20086",1997,12,28,-0.7,-11.3,9.2
"20087",1997,12,29,-1.5,-13.3,0
"20088",1997,12,30,7.9,-2.5,12
"20089",1997,12,31,2.4,-13.9,0.7
"20090",1998,1,1,-13.9,-17.2,0
"20091",1998,1,2,-5,-14.5,2
"20092",1998,1,3,3.7,-5,0
"20093",1998,1,4,5.5,-9.2,0.3
"20094",1998,1,5,-2.6,-12.4,1.2
"20095",1998,1,6,-2.7,-7.9,8.4
"20096",1998,1,7,-7.9,-10,0.6
"20097",1998,1,8,-0.7,-8.9,20
"20098",1998,1,9,-0.3,-1.8,13.2
"20099",1998,1,10,0.5,-2.7,0.6
"20100",1998,1,11,0.9,-5.7,0
"20101",1998,1,12,-5.5,-11.8,0
"20102",1998,1,13,1.7,-13.2,2
"20103",1998,1,14,1.7,-16.3,2.2
"20104",1998,1,15,-9.8,-17,0
"20105",1998,1,16,-4.4,-12,0.4
"20106",1998,1,17,-1.1,-4.4,1
"20107",1998,1,18,0.6,-2.4,0
"20108",1998,1,19,0.7,-1.7,0
"20109",1998,1,20,-0.5,-2.5,0
"20110",1998,1,21,-1.8,-8.9,1.8
"20111",1998,1,22,-8.8,-17.5,0
"20112",1998,1,23,-11.3,-18.1,0
"20113",1998,1,24,6.9,-12.4,33.1
"20114",1998,1,25,8.1,-7,21
"20115",1998,1,26,-6.7,-15.5,0.4
"20116",1998,1,27,-10.7,-17.9,0
"20117",1998,1,28,-3.9,-12.8,0
"20118",1998,1,29,-0.5,-6.1,13.8
"20119",1998,1,30,0.6,-1.8,13.4
"20120",1998,1,31,0.5,-4.6,0
"20121",1998,2,1,-1.6,-9.9,0
"20122",1998,2,2,-3.9,-5.7,0
"20123",1998,2,3,-0.2,-6.6,0
"20124",1998,2,4,-3.6,-14.9,0
"20125",1998,2,5,-5.9,-18.1,0
"20126",1998,2,6,-5,-11.8,0
"20127",1998,2,7,-5.1,-18.1,0
"20128",1998,2,8,-9,-18,0
"20129",1998,2,9,-8.2,-15.7,0
"20130",1998,2,10,-8.6,-15.3,0
"20131",1998,2,11,1.4,-13.1,0
"20132",1998,2,12,5.5,-2.3,9.3
"20133",1998,2,13,4.3,-8.1,0.4
"20134",1998,2,14,-8.1,-13.9,3
"20135",1998,2,15,-10.6,-14.6,2.2
"20136",1998,2,16,-5.9,-14.7,0
"20137",1998,2,17,-2.5,-12.6,0
"20138",1998,2,18,-1,-13.2,0
"20139",1998,2,19,3.3,-4.4,13.3
"20140",1998,2,20,2.7,-0.1,0
"20141",1998,2,21,0.5,-2.7,0.8
"20142",1998,2,22,-1.5,-4.5,0
"20143",1998,2,23,0.7,-6.1,0
"20144",1998,2,24,2.4,-5.3,0.8
"20145",1998,2,25,4.5,2,11
"20146",1998,2,26,3.4,0.6,4.4
"20147",1998,2,27,1.5,-0.2,5
"20148",1998,2,28,3.9,-0.3,0
"20149",1998,3,1,5,0,3
"20150",1998,3,2,3.6,0.7,2
"20151",1998,3,3,0.9,-1.8,12.6
"20152",1998,3,4,-1.4,-2.6,11
"20153",1998,3,5,-1.2,-7.3,0
"20154",1998,3,6,-2.7,-4.8,0
"20155",1998,3,7,0.5,-3.4,0.7
"20156",1998,3,8,2.7,-6.5,0
"20157",1998,3,9,8.3,-2.5,4.9
"20158",1998,3,10,11.1,4.5,12
"20159",1998,3,11,4.5,-9.1,0.5
"20160",1998,3,12,-5.3,-10.9,0
"20161",1998,3,13,-5.5,-13.7,0
"20162",1998,3,14,0.9,-11.1,2.2
"20163",1998,3,15,0.7,-6.9,7
"20164",1998,3,16,-4,-12.3,0.4
"20165",1998,3,17,-3.6,-10.9,0
"20166",1998,3,18,3.9,-8.1,0
"20167",1998,3,19,1.5,-7.9,0.4
"20168",1998,3,20,-1.4,-4.2,5.2
"20169",1998,3,21,-3.5,-5.9,0
"20170",1998,3,22,-0.6,-4.3,16.2
"20171",1998,3,23,1.4,-2.7,1.4
"20172",1998,3,24,2.9,-3.6,0
"20173",1998,3,25,0.1,-6,0
"20174",1998,3,26,5.9,-2,6.4
"20175",1998,3,27,11.1,1.9,1.5
"20176",1998,3,28,8.2,2.1,0
"20177",1998,3,29,12.6,2.6,0.7
"20178",1998,3,30,10.6,0,0.8
"20179",1998,3,31,7.4,-0.3,2.3
"20180",1998,4,1,4.7,-0.7,2
"20181",1998,4,2,1.9,-0.3,31.8
"20182",1998,4,3,2.7,-0.7,7.5
"20183",1998,4,4,0.1,-1.7,4.2
"20184",1998,4,5,0,-1.8,1
"20185",1998,4,6,1.9,-1.6,1.6
"20186",1998,4,7,6.3,1.1,0
"20187",1998,4,8,6.1,-2,0.7
"20188",1998,4,9,10.7,-3.6,0
"20189",1998,4,10,0.1,-2.1,9
"20190",1998,4,11,2.6,-3.4,0
"20191",1998,4,12,11.9,-3.3,0
"20192",1998,4,13,4.2,0.1,0.2
"20193",1998,4,14,0.7,-0.5,2.4
"20194",1998,4,15,8.9,-0.3,1.8
"20195",1998,4,16,13.4,-2,0
"20196",1998,4,17,11.5,0.9,13.5
"20197",1998,4,18,13.8,3.9,0.2
"20198",1998,4,19,15.8,4.2,0
"20199",1998,4,20,5.5,0.2,22
"20200",1998,4,21,8.6,0.1,0.7
"20201",1998,4,22,15.7,-3.3,0
"20202",1998,4,23,10.4,-3.2,0
"20203",1998,4,24,7.4,2.6,11.2
"20204",1998,4,25,8.7,1.5,0
"20205",1998,4,26,6.5,0.8,0
"20206",1998,4,27,8.2,-0.2,0.5
"20207",1998,4,28,4,-1.5,1.1
"20208",1998,4,29,18.1,0.3,0
"20209",1998,4,30,17.2,6.1,0
"20210",1998,5,1,24,6,0
"20211",1998,5,2,14.9,7.2,6.1
"20212",1998,5,3,17.2,10.4,0.3
"20213",1998,5,4,21.5,11.7,1.8
"20214",1998,5,5,23.7,9.5,0
"20215",1998,5,6,20.6,11.8,12.4
"20216",1998,5,7,19.8,11.8,9
"20217",1998,5,8,18.7,12.3,0
"20218",1998,5,9,12.9,4.5,0
"20219",1998,5,10,9.2,2.9,0
"20220",1998,5,11,10.9,0.7,0
"20221",1998,5,12,10.9,-0.8,0
"20222",1998,5,13,17.9,0.9,0
"20223",1998,5,14,21.8,5.4,0
"20224",1998,5,15,24.2,7.5,0
"20225",1998,5,16,11.3,1.7,0
"20226",1998,5,17,10.1,3.4,0
"20227",1998,5,18,15.5,3.1,1.1
"20228",1998,5,19,12.5,1.9,8.2
"20229",1998,5,20,21,1.9,0
"20230",1998,5,21,21.7,11.2,0
"20231",1998,5,22,15.5,8.9,12.7
"20232",1998,5,23,12.1,8.3,0.8
"20233",1998,5,24,11.4,7.8,1.4
"20234",1998,5,25,15.8,8.2,0
"20235",1998,5,26,16.8,8.7,0.8
"20236",1998,5,27,16.8,3.2,0
"20237",1998,5,28,18.9,5.3,0
"20238",1998,5,29,24,9.8,1.4
"20239",1998,5,30,22.2,8.9,4.3
"20240",1998,5,31,16.2,6.7,9.6
"20241",1998,6,1,19.9,8.6,5.4
"20242",1998,6,2,17.9,7.3,0
"20243",1998,6,3,17.3,9.5,4
"20244",1998,6,4,10.8,6.8,42.3
"20245",1998,6,5,11.1,6.7,4.2
"20246",1998,6,6,11.4,7.4,0.2
"20247",1998,6,7,11.5,3.5,0
"20248",1998,6,8,13.7,2.7,0
"20249",1998,6,9,13.6,3,0
"20250",1998,6,10,15,1.4,0
"20251",1998,6,11,23.5,4.7,0
"20252",1998,6,12,25,10.5,0
"20253",1998,6,13,21.3,11.5,0
"20254",1998,6,14,23.4,10.8,0
"20255",1998,6,15,21.4,10.2,19.5
"20256",1998,6,16,16.3,13.1,86.3
"20257",1998,6,17,24.8,14.9,10.3
"20258",1998,6,18,24.9,17.3,0
"20259",1998,6,19,22.1,15.9,0
"20260",1998,6,20,19.1,11.6,0.9
"20261",1998,6,21,13,10.1,0
"20262",1998,6,22,19,9.7,0
"20263",1998,6,23,20.1,11.9,0
"20264",1998,6,24,21.2,14.2,0
"20265",1998,6,25,24.8,14.6,0
"20266",1998,6,26,21.7,14.2,0.8
"20267",1998,6,27,14.3,10.7,0
"20268",1998,6,28,13.4,9,0
"20269",1998,6,29,24.3,11,0
"20270",1998,6,30,19.8,15,23.2
"20271",1998,7,1,23.9,14.3,4.1
"20272",1998,7,2,17.7,12.6,0.4
"20273",1998,7,3,25.7,12.4,0
"20274",1998,7,4,25.3,12.9,0
"20275",1998,7,5,19.9,13.3,0.2
"20276",1998,7,6,21.4,13.9,0
"20277",1998,7,7,24.8,15.5,0
"20278",1998,7,8,25.7,14.2,0
"20279",1998,7,9,18.3,11.9,0
"20280",1998,7,10,26.7,12.7,1
"20281",1998,7,11,15.2,11.7,19.7
"20282",1998,7,12,16.2,11.4,0.8
"20283",1998,7,13,21.9,9.4,0
"20284",1998,7,14,27.7,15,0
"20285",1998,7,15,28,18.2,0
"20286",1998,7,16,30.3,17.4,0
"20287",1998,7,17,27.3,20.5,0
"20288",1998,7,18,25.7,15.9,2.9
"20289",1998,7,19,26.4,15.9,0
"20290",1998,7,20,27.3,16,1.3
"20291",1998,7,21,24.2,16.7,0
"20292",1998,7,22,28.7,15.8,0.4
"20293",1998,7,23,25.5,16.2,10.8
"20294",1998,7,24,25.5,16.9,1.7
"20295",1998,7,25,23.3,13.2,0
"20296",1998,7,26,22.7,12.6,0
"20297",1998,7,27,23.1,11.4,0
"20298",1998,7,28,26.2,15.4,0
"20299",1998,7,29,26.1,18.1,1.3
"20300",1998,7,30,25.3,17.5,0
"20301",1998,7,31,21.5,10.6,0
"20302",1998,8,1,21.7,10.2,0
"20303",1998,8,2,26.3,13.3,0
"20304",1998,8,3,25.3,13,0
"20305",1998,8,4,24,11.2,0
"20306",1998,8,5,26.4,12.3,0
"20307",1998,8,6,23.4,11.3,0
"20308",1998,8,7,27.1,10.5,0
"20309",1998,8,8,30,15.5,0
"20310",1998,8,9,31.2,16.4,0
"20311",1998,8,10,29.5,18.5,0
"20312",1998,8,11,28.6,19.9,4.4
"20313",1998,8,12,20.5,10.6,5.2
"20314",1998,8,13,13.9,9.9,2.5
"20315",1998,8,14,24.7,9.3,0
"20316",1998,8,15,25.3,15.7,0
"20317",1998,8,16,23.6,12.7,0.6
"20318",1998,8,17,26.9,9.6,0.2
"20319",1998,8,18,22.9,14.7,24.2
"20320",1998,8,19,18.6,10,0
"20321",1998,8,20,18.8,9.5,0
"20322",1998,8,21,22.6,11.1,0
"20323",1998,8,22,20.5,10.9,0
"20324",1998,8,23,23,10.9,0
"20325",1998,8,24,21.3,15.9,4.1
"20326",1998,8,25,24.1,15.3,0
"20327",1998,8,26,22.1,14.7,2
"20328",1998,8,27,17.3,12.9,0
"20329",1998,8,28,21.2,12.2,0
"20330",1998,8,29,21.2,12.3,9.3
"20331",1998,8,30,20.2,12.7,0.4
"20332",1998,8,31,23.2,15.2,0
"20333",1998,9,1,21.7,13.3,0
"20334",1998,9,2,23.8,11.7,0
"20335",1998,9,3,21.9,11.7,0.2
"20336",1998,9,4,20.5,13.5,0
"20337",1998,9,5,19.3,13.2,0.4
"20338",1998,9,6,21.4,13,0
"20339",1998,9,7,17.9,13.1,0.8
"20340",1998,9,8,18.1,12.3,27
"20341",1998,9,9,19.1,13.1,0
"20342",1998,9,10,18.5,8.4,1.1
"20343",1998,9,11,17.9,6.5,0.3
"20344",1998,9,12,15.2,11.8,0.6
"20345",1998,9,13,16.2,7,0
"20346",1998,9,14,20.6,6.6,0
"20347",1998,9,15,20.5,10.3,1.1
"20348",1998,9,16,19.3,8.5,0
"20349",1998,9,17,14.2,7.1,0.3
"20350",1998,9,18,14.3,6,0.8
"20351",1998,9,19,18.7,9.8,8.1
"20352",1998,9,20,16.4,8.7,1.2
"20353",1998,9,21,18.8,9.2,0
"20354",1998,9,22,20.1,10.7,29.4
"20355",1998,9,23,11.1,5.5,15.3
"20356",1998,9,24,14.3,5.6,0
"20357",1998,9,25,18.2,9.8,0
"20358",1998,9,26,19.6,9.5,0
"20359",1998,9,27,16.5,12.1,13.9
"20360",1998,9,28,19.6,10.3,9
"20361",1998,9,29,15.5,7,0
"20362",1998,9,30,18.2,8.7,0
"20363",1998,10,1,19.7,8.3,3.1
"20364",1998,10,2,11.8,6.1,0
"20365",1998,10,3,10.9,5.4,0
"20366",1998,10,4,12,4,0
"20367",1998,10,5,8.5,4.3,1.9
"20368",1998,10,6,8.4,3.7,1.1
"20369",1998,10,7,9.6,3.9,0
"20370",1998,10,8,11.8,5.4,3.8
"20371",1998,10,9,11.4,7.5,0.4
"20372",1998,10,10,13.1,8.3,0
"20373",1998,10,11,12.8,8.3,13.1
"20374",1998,10,12,10.1,6.8,3.6
"20375",1998,10,13,8.5,6.2,0
"20376",1998,10,14,10.3,6.3,0
"20377",1998,10,15,13,8.4,22
"20378",1998,10,16,12.5,8.1,0.8
"20379",1998,10,17,8.2,5.8,0.7
"20380",1998,10,18,16,3.3,0
"20381",1998,10,19,17.9,7.8,0.3
"20382",1998,10,20,12.1,5.4,0
"20383",1998,10,21,8.8,3,0
"20384",1998,10,22,8.7,3.3,1.2
"20385",1998,10,23,7.9,2,0.5
"20386",1998,10,24,14.7,6,0
"20387",1998,10,25,9.9,0.1,0
"20388",1998,10,26,5.7,-4,0
"20389",1998,10,27,7.6,-4.5,0
"20390",1998,10,28,13.3,4.6,0
"20391",1998,10,29,11.7,8.9,19.9
"20392",1998,10,30,14.5,8.2,4.5
"20393",1998,10,31,9.6,7.1,40.5
"20394",1998,11,1,7.2,3.4,24.2
"20395",1998,11,2,7,2.9,0.2
"20396",1998,11,3,6.3,2.6,0
"20397",1998,11,4,5.7,1.6,0.2
"20398",1998,11,5,7.3,1.2,0.3
"20399",1998,11,6,6.3,2.5,0.3
"20400",1998,11,7,5.7,1.3,0.3
"20401",1998,11,8,3.5,-1.9,0
"20402",1998,11,9,5.4,-2.3,0.2
"20403",1998,11,10,3.1,-1.8,0
"20404",1998,11,11,12.4,-1.5,27.6
"20405",1998,11,12,9.3,0.2,0
"20406",1998,11,13,3.5,-2.1,0.7
"20407",1998,11,14,0.1,-6,0
"20408",1998,11,15,2.6,-2.6,13.9
"20409",1998,11,16,-1,-6.5,0.6
"20410",1998,11,17,-0.8,-7.3,0
"20411",1998,11,18,0.4,-4.1,0
"20412",1998,11,19,-0.8,-6.3,1.4
"20413",1998,11,20,5.6,-4.6,9.9
"20414",1998,11,21,4,1.6,2.7
"20415",1998,11,22,1.8,-2.7,0.8
"20416",1998,11,23,8.5,0.8,0
"20417",1998,11,24,10.6,1.4,0
"20418",1998,11,25,1.7,-0.8,0
"20419",1998,11,26,5.6,-4.5,0
"20420",1998,11,27,9.7,1.1,4.5
"20421",1998,11,28,1.2,-2,0
"20422",1998,11,29,0.5,-2.3,1.6
"20423",1998,11,30,4.7,-5.4,7
"20424",1998,12,1,11.4,1.3,0.5
"20425",1998,12,2,5.3,0,0
"20426",1998,12,3,1.5,-3.5,0
"20427",1998,12,4,3.2,-4.3,3.4
"20428",1998,12,5,-0.6,-5.5,0
"20429",1998,12,6,1.1,-6.1,4.8
"20430",1998,12,7,12.4,-2.3,1
"20431",1998,12,8,-0.2,-4.5,0.4
"20432",1998,12,9,-0.9,-4.1,0.3
"20433",1998,12,10,-1.4,-7.7,0.3
"20434",1998,12,11,-0.5,-9.6,0
"20435",1998,12,12,2,-7.2,0
"20436",1998,12,13,6.4,-1.8,0
"20437",1998,12,14,0.1,-7.9,0.5
"20438",1998,12,15,5.2,-8.3,0
"20439",1998,12,16,6.6,-1.4,0
"20440",1998,12,17,2.2,-0.7,0
"20441",1998,12,18,2.2,-5.4,20.1
"20442",1998,12,19,-1.5,-11.4,4.1
"20443",1998,12,20,1.2,-9.3,5
"20444",1998,12,21,1.2,-9.3,0
"20445",1998,12,22,8.2,-8.2,8.2
"20446",1998,12,23,-8.1,-13.5,0
"20447",1998,12,24,-7.1,-12.5,0
"20448",1998,12,25,-5.2,-9.9,0
"20449",1998,12,26,0.1,-10.1,0.7
"20450",1998,12,27,-0.9,-12.6,0.7
"20451",1998,12,28,2.4,-9.8,1.5
"20452",1998,12,29,0.6,-5.9,0.2
"20453",1998,12,30,4.3,-6.5,11.2
"20454",1998,12,31,-6.5,-19.5,1.1
"20455",1999,1,1,-11.4,-20.9,0.2
"20456",1999,1,2,-14.6,-23.3,0
"20457",1999,1,3,1,-16,4
"20458",1999,1,4,6.9,-5.1,4.5
"20459",1999,1,5,-4.4,-14.2,0
"20460",1999,1,6,-6.1,-15.9,0
"20461",1999,1,7,0.4,-15.3,0.6
"20462",1999,1,8,-9.2,-17.2,0
"20463",1999,1,9,11.3,-9.4,28.8
"20464",1999,1,10,6.1,-7.8,1.2
"20465",1999,1,11,-3.1,-9.9,0
"20466",1999,1,12,1.4,-13.7,1.6
"20467",1999,1,13,-7.9,-19.2,14.6
"20468",1999,1,14,-15.5,-20.8,0.7
"20469",1999,1,15,4.8,-15.8,3.2
"20470",1999,1,16,7.1,-3,13.5
"20471",1999,1,17,4.7,-0.6,0
"20472",1999,1,18,3.7,-4.1,0
"20473",1999,1,19,7.8,1.5,8.4
"20474",1999,1,20,4.3,-4.4,0
"20475",1999,1,21,-2.2,-7.1,0
"20476",1999,1,22,-4.7,-9.6,0
"20477",1999,1,23,1.3,-8.6,3.2
"20478",1999,1,24,15.1,1.2,4.7
"20479",1999,1,25,8.2,-7.5,6.1
"20480",1999,1,26,-6.6,-9.7,0.5
"20481",1999,1,27,-1.2,-12,0.4
"20482",1999,1,28,-11.3,-15.3,0.3
"20483",1999,1,29,-10.7,-13.4,0.2
"20484",1999,1,30,-11,-13.2,0.4
"20485",1999,1,31,-6.4,-13.2,0.2
"20486",1999,2,1,-0.9,-8.3,0
"20487",1999,2,2,-3,-10.4,0
"20488",1999,2,3,5.2,-6.8,14.4
"20489",1999,2,4,2.1,-2.8,0
"20490",1999,2,5,-1.8,-3.2,1
"20491",1999,2,6,-1.7,-4.3,3.5
"20492",1999,2,7,-2,-8.3,0.4
"20493",1999,2,8,-5.4,-12.5,0
"20494",1999,2,9,-1.1,-12.5,1
"20495",1999,2,10,1.4,-5.1,0.4
"20496",1999,2,11,-4.3,-12.9,0.7
"20497",1999,2,12,4.8,-12.1,0.2
"20498",1999,2,13,10.8,-2.4,3
"20499",1999,2,14,-0.2,-2.7,4.6
"20500",1999,2,15,-2.6,-10.6,0
"20501",1999,2,16,-2.7,-10,0
"20502",1999,2,17,-4.9,-10.3,0
"20503",1999,2,18,1.4,-9.8,17.7
"20504",1999,2,19,0.9,-4.4,0.6
"20505",1999,2,20,-3.2,-6.7,6
"20506",1999,2,21,-6.1,-12.2,3
"20507",1999,2,22,-12.1,-18.8,0
"20508",1999,2,23,-8.7,-18,1
"20509",1999,2,24,-3.7,-15.7,0
"20510",1999,2,25,-0.6,-13.6,1
"20511",1999,2,26,4.1,-2.5,2
"20512",1999,2,27,0,-3.3,1.2
"20513",1999,2,28,1.2,-5.9,0
"20514",1999,3,1,7.3,-2.7,2.5
"20515",1999,3,2,8.9,-1,3.9
"20516",1999,3,3,4.5,-1.4,0
"20517",1999,3,4,10.5,-2.9,9.5
"20518",1999,3,5,5.9,-6.9,0
"20519",1999,3,6,-4.4,-10.7,0
"20520",1999,3,7,3.2,-7.1,13.4
"20521",1999,3,8,2.7,-3.6,0.3
"20522",1999,3,9,0.1,-5.4,5.6
"20523",1999,3,10,5.3,0,3.6
"20524",1999,3,11,5.7,1.5,0
"20525",1999,3,12,2.5,-1.2,3.1
"20526",1999,3,13,-1.2,-2.6,2.9
"20527",1999,3,14,-0.4,-3.3,0
"20528",1999,3,15,1.1,-3.6,23.3
"20529",1999,3,16,4.9,-2.9,10
"20530",1999,3,17,2.9,-2.1,0.7
"20531",1999,3,18,4,-3,0.2
"20532",1999,3,19,1,-2.1,1.5
"20533",1999,3,20,2.8,-1.9,0
"20534",1999,3,21,5.7,-3.3,0
"20535",1999,3,22,8.2,-2.3,2.3
"20536",1999,3,23,8.9,-0.2,0
"20537",1999,3,24,9.5,-1.6,3.8
"20538",1999,3,25,8,-1,13.2
"20539",1999,3,26,4.5,-2,0
"20540",1999,3,27,9.9,-3.2,0
"20541",1999,3,28,16.3,-0.8,0
"20542",1999,3,29,9,1.6,12.5
"20543",1999,3,30,7.8,1.5,0
"20544",1999,3,31,3.7,-1.3,0
"20545",1999,4,1,1.5,-4,0
"20546",1999,4,2,-1,-3.8,0
"20547",1999,4,3,1.1,-2.9,0.8
"20548",1999,4,4,0.1,-2.7,13.3
"20549",1999,4,5,1.3,-2.4,0.2
"20550",1999,4,6,-0.1,-4.1,0
"20551",1999,4,7,3.9,-4.5,4.3
"20552",1999,4,8,10.8,2.6,2.3
"20553",1999,4,9,9,1.5,0.3
"20554",1999,4,10,7.4,-0.4,0
"20555",1999,4,11,3,-0.3,1.3
"20556",1999,4,12,10.2,-1,0.2
"20557",1999,4,13,0.9,-0.6,6.9
"20558",1999,4,14,6.6,-0.7,0
"20559",1999,4,15,6,-3,0
"20560",1999,4,16,5.1,-0.4,0
